DATAFLOW,LAST UPDATE,FREQ,INDIC,UNIT,GEO,TIME_PERIOD,OBS_VALUE,OBS_FLAG
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2001,1081824.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2002,1115401.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2003,1155132.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2004,1190591.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2005,1230183.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2006,1285829.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2007,1351027.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2008,1409562.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2009,1392657.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2010,1421046.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2011,1469305.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2012,1499219.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2013,1525093.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2014,1559790.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2015,1600644.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2016,1651057.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2017,1717612.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2018,1781959.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2019,1830064.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2020,1804617.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2021,1916168.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,EU27_2020,2022,2047682.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,1995,14079.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,1996,13761.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,1997,13916.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,1998,14620.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,1999,15443,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2000,15756,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2001,16782,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2002,17038,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2003,17154,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2004,17763,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2005,18879,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2006,20276,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2007,21384,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2008,22335,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2009,22055,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2010,22648,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2011,23776,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2012,25261,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2013,25632,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2014,26011,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2015,26639,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2016,27630,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2017,27000,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2018,27647,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2019,28295,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2020,27326,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2021,30186,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FI,2022,31955,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,1995,220733.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,1996,228573.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,1997,225879,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,1998,209510.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,1999,220947,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2000,229709,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2001,238930,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2002,247958,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2003,258444,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2004,266520,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2005,278475,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2006,294116,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2007,304440,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2008,312458,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2009,314178,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2010,320356,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2011,333028,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2012,342454,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2013,353125,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2014,362426,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2015,366431,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2016,371534,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2017,383372,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2018,377529,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2019,360152,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2020,340615,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2021,368880,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,FR,2022,394666,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,1995,2692.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,1996,2984.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,1997,3218.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,1998,3210.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,1999,3074.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2000,3134.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2001,3310,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2002,3399.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2003,3623.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2004,3932.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2005,4247.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2006,4657.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2007,5195.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2008,5691.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2009,5466.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2010,5390.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2011,5321.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2012,5107.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2013,4988.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2014,5146.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2015,5186.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2016,5349.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2017,5634.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2018,5940.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2019,6178.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2020,5740.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2021,6373.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HR,2022,7205.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,1995,5149.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,1996,5002.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,1997,5758.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,1998,5899.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,1999,5968.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2000,6682.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2001,7636.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2002,9056.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2003,9330.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2004,10078.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2005,11117.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2006,11249.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2007,13696.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2008,14484.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2009,12080.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2010,11691,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2011,13105.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2012,13618.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2013,13604.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2014,13974.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2015,14838.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2016,15918.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2017,16166.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2018,16393,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2019,17094.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2020,15273.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2021,16126.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,HU,2022,16565.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,1995,2301.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,1996,2427.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,1997,2802.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,1998,2918.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,1999,3363.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2000,3966.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2001,4594.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2002,5036,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2003,5376.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2004,5975.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2005,6536.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2006,7168.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2007,8143.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2008,8350.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2009,8820.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2010,8457.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2011,8833.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2012,8370.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2013,8870.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2014,9419.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2015,9998.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2016,10494.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2017,11101.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2018,12101.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2019,13109.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2020,12285.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2021,13618.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IE,2022,16046.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,1998,201.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,1999,230.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2000,271.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2001,250.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2002,271.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2003,300.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2004,325.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2005,419,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2006,437.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2007,451.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2008,289.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2009,265.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2010,392.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2011,413.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2012,403.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2013,430.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2014,474.2,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2015,544.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2016,639.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2017,743.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2018,768.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2019,709.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2020,571.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2021,648.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IS,2022,812.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,1995,111110.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,1996,143733.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,1997,153555.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,1998,133367,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,1999,138511,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2000,141400,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2001,149403,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2002,157323,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2003,164298,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2004,172492,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2005,178002,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2006,180260,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2007,198742,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2008,208617,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2009,207610,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2010,209096,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2011,211637,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2012,210895,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2013,210432,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2014,209644,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2015,214344,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2016,215865,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2017,220624,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2018,229643,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2019,237290,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2020,224702,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2021,240624,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,IT,2022,256008,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,1995,368.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,1996,507.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,1997,800.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,1998,1001.1,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,1999,1010.4,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,2000,1236.7,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,2001,1282.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,2002,1392.3,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,2003,1517.6,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,2004,1650.9,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,2005,1854,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,2006,2180.8,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,2007,2634.5,
TAXUD:TAX_TYPE(1.0),14/03/24 21:23:46,A,D611C_D613C,MIO_EUR,LT,2008,3093.2,
